room_id	uids	title	location	region	region_src	area	area_src	status	event	sense	doors
26906		[Journey's End, Willow]	Solhaven	Solhaven / Vornavis	inferred	Solhaven	mapdb location	live		outdoor	1
26907	8212527	[Duskruin Arena, Scrip Shop]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	inferred	Bloodriven Village	mapdb location	closed	duskruin	indoor	2
26908	18018003	[Black Hand, Grotto]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
26909	18018004	[Black Hand, Brewery]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		outdoor	2
26910	18018005	[Black Hand, Draccor's Haunt]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
26911	18018009	[Black Hand, Docks]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
26912	18018008	[Black Hand, Kitchen]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
26913	18018006	[Black Hand, Supply Room]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	2
26914	18018007	[Black Hand, Botanist Lab]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		outdoor	0
26915	18018011	[Black Hand, Pantry]	Wehnimer's Landing					live		indoor	0
26916	104402	[Paupers, Vault]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
26917	104410	[Paupers, Vault]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
26918	104406	[Paupers, Vault]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
26919	104408	[Paupers, Vault]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
26920	4049051	[Wiggim's Charms]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	1
26921		[A Multi-Colored Wagon]	Ta'Vaalor	Mist Harbor / Four Winds Isle	inferred	Ta'Vaalor	mapdb location	live		indoor	1
26922	18064001	[Fenog's Regulars, Encampment]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		outdoor	3
26923	7121206	[Inking Den, Annex Hallway]	Kraken's Fall	Kraken's Fall	mapdb	Kraken's Fall	mapdb location	live		indoor	2
26924	18064003	[Fenog's, Assembly Annex]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	3
26928	18064006	[Fenog's Lodge, Dining Hall]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	1
26929	18064004	[Fenog's, Celebration Hall]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	2
26930	18064002	[Fenog's Regulars, Frozen Pond]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		outdoor	4
26931	18064005	[Fenog's Regulars, Barracks]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	1
26932	18064010	[Fenog's Regulars, Hot Springs]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		outdoor	1
26934		[Unpredictable Outcomes, Shop]	the Pinefar Trading Post					live		indoor	2
26935		[Unpredictable Outcomes, Aviary]	the Pinefar Trading Post					live		indoor	1
26937	3003034	[Adventurers' Rest, Ruby Lounge]	the town of Kharam-Dzu	Teras / Kharam Dzu	mapdb	the town of Kharam-Dzu	mapdb location	live		indoor	1
26938	7110107	[Needle of Pentas, Apex]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26939	7110106	[Needle of Pentas, Order]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26940	7110105	[Needle of Pentas, Chaos]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26941	7110104	[Needle of Pentas, Elemental]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26942	7110103	[Needle of Pentas, Spiritual]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26943	7110102	[Needle of Pentas, Planar]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26944	7110101	[Needle of Pentas, Foyer]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26945	7110005	[Isle of Ornath, the Needle]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	1
26946	7110210	[Garden of the Spirit, Entry]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26947	7110215	[Garden of the Spirit, Fountain]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26948	7110213	[Garden of the Spirit]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26949	7110214	[Garden of the Spirit, Lawn]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	1
26950	7110205	[Garden of the Planes, Lawn]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	1
26951	7110201	[Garden of the Planes, Entry]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26952	7110204	[Garden of the Planes]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26953	7110203	[Garden of the Planes, Tree]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26954	7110206	[Garden of the Planes, Fountain]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26955	7110202	[Garden of the Planes, Trellis]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26956	7110228	[Garden of Order, Entry]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26957	7110222	[Garden of Chaos, Entry]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26958	7110216	[Garden of the Elements, Entry]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26959	7110004	[Isle of Ornath, Pentas Avenue]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26960	7110003	[Isle of Ornath, Pentas Avenue]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26961	7110002	[Isle of Ornath, Pentas Avenue]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	1
26962	7110001	[Isle of Ornath, Landing]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26963		duplicate of 17519		Mist Harbor / Four Winds Isle	inferred			live		outdoor	0
26964	7110211	[Garden of the Spirit, Shelter]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26965	7110212	[Garden of the Spirit, Tree]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26966	7110232	[Garden of Order, Lawn]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26967	7110231	[Garden of Order]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26968	7110230	[Garden of Order, Tree]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26969	7110233	[Garden of Order, Fountain]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26970	7110229	[Garden of Order, Shaded Path]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26971	7110226	[Garden of Chaos, Lawn]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26972	7110227	[Garden of Chaos, Boulder]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26973	7110224	[Garden of Chaos, Tree]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26974	7110223	[Garden of Chaos, Shadow]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26975	7110225	[Garden of Chaos]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26976	7110217	[Garden of the Elements, Earth]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26977	7110218	[Garden of the Elements, Water]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26978	7110220	[Garden of the Elements, Fire]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26979	7110219	[Garden of the Elements, Air]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26980	7110221	[Garden of the Elements, Pool]	the Needle of Pentas	Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	0
26981	4421016	[Fro-Zone, Interior]	Mist Harbor	Mist Harbor / Four Winds Isle	inferred	Mist Harbor	mapdb location	live		indoor	2
26982	4421017	[Fro-Zone, Behind the Wagon]	Mist Harbor	Mist Harbor / Four Winds Isle	inferred	Mist Harbor	mapdb location	live		outdoor	1
26983	7110111	[Balcony of Chaotic Knowledge]	the Needle of Pentas	EVENT: Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	2
26984	7114001	[Liabo, Vorago of Kaas]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26985	7114005	[Liabo, Vorago of Kaas]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26986	7114002	[Liabo, Vorago of Kaas]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26987	7114004	[Liabo, Vorago of Kaas]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26988	7114003	[Liabo, Vorago of Kaas]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26989	7110110	[Balcony of Elemental Knowledge]	the Needle of Pentas	EVENT: Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	2
26990	7113001	[Liabo, Vallis Elementum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26991	7110112	[Balcony of Orderly Knowledge]	the Needle of Pentas	EVENT: Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	2
26992	7115001	[Liabo, Basin of Tranquility]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26993	7110108	[Balcony of Planar Knowledge]	the Needle of Pentas	EVENT: Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	2
26994	7111001	[Liabo, Vallis Cognitum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	1
26995	7115005	[Liabo, Basin of Tranquility]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26996	7115002	[Liabo, Basin of Tranquility]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26997	7115004	[Liabo, Basin of Tranquility]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26998	7115003	[Liabo, Basin of Tranquility]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
26999	7110109	[Balcony of Spiritual Knowledge]	the Needle of Pentas	EVENT: Isle of Ornath	mapdb	special-isle-of-ornath	official layout	live		outdoor	2
27000	7112001	[Liabo, Sea of Transcendence]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	1
27001	7113005	[Liabo, Vallis Elementum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27002	7113002	[Liabo, Vallis Elementum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27003	7113004	[Liabo, Vallis Elementum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27004	7113003	[Liabo, Vallis Elementum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27005	7111005	[Liabo, Vallis Cognitum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27006	7111002	[Liabo, Vallis Cognitum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27007	7111004	[Liabo, Vallis Cognitum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27008	7111003	[Liabo, Vallis Cognitum]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27009	7112005	[Liabo, Sea of Transcendence]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27010	7112002	[Liabo, Sea of Transcendence]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27011	7112004	[Liabo, Sea of Transcendence]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27012	7112003	[Liabo, Sea of Transcendence]	the surface of Liabo	EVENT: Liabo	mapdb	special-isle-of-ornath	official layout	live		indoor	0
27015	1303101	[Keep Aenatumgana, Triage Yard]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		outdoor	2
27016	1303102	[Keep Aenatumgana, Refuge Hall]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		indoor	2
27017	1303103	[Keep Aenatumgana, Stairwell]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		indoor	1
27018	1303104	[Keep Aenatumgana, Workshop]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		indoor	0
27019	1303105	[Keep Aenatumgana, Library]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		indoor	1
27020	1303106	[Keep Aenatumgana, Cupola]	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	Icemule Trace	mapdb	Keep Aenatumgana, outside the glacier-locked town of Icemule Trace	mapdb location	live		indoor	1
27021		[Lake of Fear, Southern Shore]	Ta'Vaalor					live		outdoor	0
27022		[Lake of Fear, Southern Expanse]	Ta'Vaalor					live		outdoor	0
27023		[Lake of Fear, Southern Expanse]	Ta'Vaalor					live		outdoor	0
27024		[Lake of Fear, Southern Expanse]	Ta'Vaalor					live		outdoor	0
27025		[Lake of Fear, Mid-Lake]	Ta'Vaalor					live		outdoor	0
27026		[Lake of Fear, Mid-Lake]	Ta'Vaalor					live		outdoor	0
27027		[Lake of Fear, Northern Expanse]	Ta'Vaalor					live		outdoor	0
27028		[Lake of Fear, Northern Expanse]	Ta'Vaalor					live		outdoor	0
27029		[Lake of Fear, Northern Expanse]	Ta'Vaalor					live		outdoor	0
27030		[Lake of Fear, Northern Shore]	Ta'Vaalor					live		outdoor	0
27031	4043951	[Citizens' Tent, Reception]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	3
27032	4043952	[Citizens' Tent, Meeting Area]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	1
27033	4043953	[Citizens' Tent, Donations]	Icemule Trace	Icemule Trace	mapdb	Icemule Trace	mapdb location	live		indoor	1
27036	3210487	[Mooring Dock, Walkway]	the environs of the Saewehna Lagoon	Mist Harbor / Four Winds Isle	mapdb	isle-of-the-four-winds-western-waterways	official layout	live		outdoor	0
27037	3210486	[Mooring Dock, Walkway]	the environs of the Saewehna Lagoon	Mist Harbor / Four Winds Isle	mapdb	isle-of-the-four-winds-western-waterways	official layout	live		outdoor	0
27038	3216225	[Western Waterway, Charl's Teeth]	the Western Harbor	Mist Harbor / Four Winds Isle	mapdb	isle-of-the-four-winds-western-waterways	official layout	live		outdoor	0
27039	3216218	[Western Waterway, Saewehna]	the Western Harbor	Mist Harbor / Four Winds Isle	mapdb	isle-of-the-four-winds-western-waterways	official layout	live		outdoor	1
27040	3216217	[Western Waterway, Saewehna]	the Western Harbor	Mist Harbor / Four Winds Isle	mapdb	isle-of-the-four-winds-western-waterways	official layout	live		outdoor	0
27041	3209365	[Blue Wisteria Table]	Mist Harbor	Mist Harbor / Four Winds Isle	mapdb	Mist Harbor	mapdb location	live		indoor	0
27048	13107412	[Arachne Table]	the Moonglae Inn	Ta'Illistim	mapdb	the Moonglae Inn	mapdb location	live		indoor	0
27049	13107415	[Bat Table]	the Moonglae Inn	Ta'Illistim	mapdb	the Moonglae Inn	mapdb location	live		indoor	0
27050	13116052	[Sooty Surface Table]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	0
27051	13116053	[Squalid Splendor Table]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	0
27052	13116054	[Trailing Termites Table]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	0
27053	13116055	[Careless Cobweb Table]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	0
27054		[Benark's Magic Shoppe]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
27055		[Underground Tunnel]	Icemule Trace	Icemule Trace	inferred	Icemule Trace	mapdb location	live		indoor	2
27056		[Benark's Magic Shoppe]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	0
27057		[Zellyle's General Store]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
27058		[Vtasia's Magic Shoppe]	Wehnimer's Landing	Wehnimer's Landing	inferred	Wehnimer's Landing	mapdb location	live		indoor	1
27059	641377	[Shadowdragon's General Store]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	1
27060	641379	[Shadowdragon's General Store]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	0
27061	641378	[Shadowdragon's General Store]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	0
27062		[Daelinde's General Store]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	1
27063	13130001	[Remnants of Coraesine Field]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27064	13130002	[Coraesine Forest, Wooded Trail]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27065	13130003	[Coraesine Forest, Stone Grove]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27066	13130005	[Coraesine Forest, Sinistral Way]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27067	13130004	[Coraesine Forest, Boreal Apex]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27068	13130006	[Coraesine Forest, Dextral Path]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27069	13130113	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27070	13130112	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27071	13130111	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27072	13130110	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27073	13130109	[Wildwood of the Dryad, Fringe]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27074	13130108	[Wildwood of the Dryad, Fringe]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27075	13130107	[Wildwood of the Dryad, Union]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27076	13130106	[Wildwood of the Dryad, Fringe]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27077	13130115	[Wildwood of the Dryad, Bog Oaks]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27078	13130116	[Wildwood of the Dryad, Knoll]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27079	13130117	[Wildwood of the Dryad, Knoll]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27080	13130118	[Wildwood of the Dryad, Knoll]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27081	13130119	[Wildwood of the Dryad, Knoll]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27082	13130105	[Wildwood of the Dryad, Fringe]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27083	13130104	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27084	13130103	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27085	13130102	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27086	13130101	[Wildwood of the Dryad, Terminus]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27087	13130114	[Wildwood of the Dryad, Boscage]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	1
27088	13130120	[Wildwood of the Dryad, Regnancy]	Coraesine Forest	Ta'Illistim	mapdb	elven-nations-sylvarraend-road	official layout	live		outdoor	0
27127		duplicate 18265						live		outdoor	0
27131	13202026	[A Winding Path]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	2
27132	13202027	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	2
27133	13202028	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	3
27134	13202035	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	2
27135	13202034	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	2
27136	13202033	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	3
27137	13202032	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	2
27138	13202031	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	4
27139	13202030	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	5
27140	13202029	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	3
27141	13202036	[Lumnea Meadow]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	1
27142	13202037	[Lumnea Meadow, Baerl Mystiaem]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	1
27143	13202038	[Lumnea Meadow, Clearing]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	0
27144	13202039	[Lumnea Meadow, Glimaer Pool]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	1
27145	13202040	[Lumnea Meadow, Clearing]	Lumnea Meadow	Ta'Illistim	mapdb	Lumnea Meadow	mapdb location	live		outdoor	0
27147		[Stylish Sights]	Ta'Illistim	Ta'Illistim	inferred			live		indoor	1
27148	13203210	[Fly Away, Showroom]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	1
27149	13203081	[Lumnea Festival Tent, Interior]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	2
27150	13203082	[Festival Tent, Backroom]	Ta'Illistim	Ta'Illistim	mapdb	Ta'Illistim	mapdb location	live		indoor	1
27151		[Carry On, Showroom]	Ta'Illistim	Ta'Illistim	inferred			live		indoor	0
27152	13203215	[Send It Soaring]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	1
27153		[Poiret & Company, Perfumery]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	2
27154		[Poiret's Fine Goods, Winery]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	2
27155		[Poiret's Fine Goods, Workroom]	Ta'Illistim	Ta'Illistim	inferred	Ta'Illistim	mapdb location	live		indoor	1
27156	8215010	[Keg of the Bloody Asp, Tavern]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	mapdb	Bloodriven Village	mapdb location	closed	duskruin	outdoor	2
27157	8215011	[Keg of the Bloody Asp, Storage]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	mapdb	Bloodriven Village	mapdb location	closed	duskruin	indoor	2
27158	8215012	[Lair of the Ophidian Cabal]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	mapdb	Bloodriven Village	mapdb location	closed	duskruin	indoor	1
27159	8215013	[The Ophidian Cabal, Leader]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	mapdb	Bloodriven Village	mapdb location	closed	duskruin	outdoor	0
27160	8215014	[The Ophidian Cabal, Planning]	Bloodriven Village	EVENT: Duskruin Arena/Bloodriven Village	mapdb	Bloodriven Village	mapdb location	closed	duskruin	indoor	0
